Index,Year,Player,Pos,Age,Tm,G,GS,MP,MPG,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
9912,2003,Tayshaun Prince,SF,22,DET,42,5,435,10,11.7,0.546,0.398,0.144,1.3,11.1,6.1,9.9,1.3,2.4,14.3,16.2,0.2,0.6,0.8,0.084,-2.1,0.1,-2,0,53,118,0.449,20,47,0.426,33,71,0.465,0.534,11,17,0.647,5,40,45,24,10,14,21,25,137
9913,2003,Joel Przybilla,C,23,MIL,32,17,546,17,7.9,0.424,0,0.522,10.2,20.9,15.5,3,1,6.1,25.1,6.4,0.1,0.5,0.6,0.051,-4.1,2.9,-1.3,0.1,18,46,0.391,0,0,0,18,46,0.391,0.391,12,24,0.5,48,97,145,12,10,45,19,85,48
9914,2003,Vladimir Radmanovic,PF,22,SEA,72,16,1910,27,13,0.508,0.439,0.153,4.6,15.5,10,8.7,1.8,0.9,12.3,20,0.8,1.9,2.7,0.068,-0.4,-0.4,-0.8,0.6,274,668,0.41,104,293,0.355,170,375,0.453,0.488,72,102,0.706,76,247,323,97,64,22,100,136,724
9915,2003,Igor Rakocevic,PG,24,MIN,42,0,244,6,8.4,0.528,0.207,0.621,1.9,5.9,3.9,19,0.9,0,23.8,18,0,0.1,0.1,0.022,-3.5,-3.6,-7.1,-0.3,22,58,0.379,5,12,0.417,17,46,0.37,0.422,29,36,0.806,4,13,17,33,4,0,23,25,78
9916,2003,Zach Randolph,PF,21,POR,77,11,1301,17,19.9,0.555,0.01,0.313,12.9,18.9,15.9,5.7,1.7,0.8,9.6,23,3.2,1.6,4.8,0.177,0.6,-1.8,-1.1,0.3,264,515,0.513,0,5,0,264,510,0.518,0.513,122,161,0.758,139,204,343,41,42,14,62,141,650
9917,2003,Theo Ratliff,C,29,ATL,81,81,2518,31,13.8,0.512,0,0.36,7.3,19.7,13.7,4.8,1.2,7.3,16.6,15,0.7,3.4,4,0.077,-3.4,3.3,0,1.2,276,595,0.464,0,0,0,276,595,0.464,0.464,154,214,0.72,154,453,607,73,56,262,137,271,706
9918,2003,Zeljko Rebraca,C,30,DET,30,12,488,16,14,0.596,0,0.331,6.5,16,11.2,3.6,0.7,2.6,14.9,19.2,0.7,0.7,1.3,0.133,-2.5,-0.5,-3.1,-0.1,80,145,0.552,0,0,0,80,145,0.552,0.552,38,48,0.792,27,65,92,9,6,17,29,79,198
9919,2003,Michael Redd,SG,23,MIL,82,14,2316,28,21,0.59,0.428,0.191,4.9,13.9,9.4,8.9,2.3,0.4,6.6,22.6,6.9,1.1,8,0.167,4.9,-2.3,2.5,2.6,455,971,0.469,182,416,0.438,273,555,0.492,0.562,149,185,0.805,98,273,371,117,100,13,74,143,1241
9920,2003,Don Reid,PF,29,DET,1,0,10,10,-17.3,0.129,0,0.667,0,0,0,0,0,0,0,18.7,-0.1,0,-0.1,-0.285,-14.7,-4.7,-19.5,0,0,3,0,0,0,0,0,3,0,0,1,2,0.5,0,0,0,0,0,0,0,4,1
9921,2003,Efthimi Rentzias,C,27,PHI,35,0,144,4,10.6,0.413,0.136,0.153,8,13.3,10.6,8,2.2,1.1,6,20.9,0,0.2,0.2,0.058,-3,-1.6,-4.7,-0.1,20,59,0.339,4,8,0.5,16,51,0.314,0.373,8,9,0.889,10,16,26,7,6,2,4,21,52
9922,2003,Glen Rice,SF,35,HOU,62,26,1532,25,11.9,0.563,0.556,0.182,2.2,9.3,5.8,7.3,0.8,0.2,10,16.5,2.5,0.8,3.3,0.103,1.2,-2.2,-1,0.4,196,457,0.429,101,254,0.398,95,203,0.468,0.539,63,83,0.759,28,126,154,65,23,5,55,99,556
9923,2003,Jason Richardson,SG,22,GSW,82,82,2698,33,14.8,0.501,0.288,0.233,4.4,10.4,7.5,15.3,1.7,0.6,12.3,23,3.4,0.3,3.7,0.066,1.6,-2,-0.4,1.1,476,1161,0.41,123,334,0.368,353,827,0.427,0.463,207,271,0.764,111,267,378,247,90,23,179,201,1282
9924,2003,Quentin Richardson,SG,22,LAC,59,13,1368,23,12.5,0.46,0.363,0.227,8.2,15.1,11.6,6.7,1.3,0.5,9.6,22,0.3,0.7,1,0.036,-0.8,-2.7,-3.5,-0.5,203,546,0.372,61,198,0.308,142,348,0.408,0.428,85,124,0.685,98,183,281,52,35,10,64,92,552
9925,2003,Antoine Rigaudeau,SG,31,DAL,11,0,91,8,-2.4,0.243,0.143,0,4.8,4.8,4.8,9.3,1.7,0,14.6,20.4,-0.4,0.1,-0.4,-0.192,-9.2,-2.1,-11.3,-0.2,8,35,0.229,1,5,0.2,7,30,0.233,0.243,0,0,0,4,4,8,6,3,0,6,11,17
9926,2003,Clifford Robinson,PF,36,DET,81,69,2825,35,12.4,0.477,0.277,0.255,3.3,10.1,6.7,17.4,1.7,2.3,13.2,20.4,0.4,4,4.4,0.075,-0.7,1.4,0.8,2,372,935,0.398,87,259,0.336,285,676,0.422,0.444,161,238,0.676,81,237,318,268,87,88,158,259,992
9927,2003,David Robinson,C,37,SAS,64,64,1676,26,17.8,0.531,0,0.51,11.8,22.8,17.6,5.9,1.7,4.6,13.9,16.5,2.5,3.6,6,0.172,-1.2,3.3,2.1,1.7,197,420,0.469,0,0,0,197,420,0.469,0.469,152,214,0.71,163,345,508,61,52,111,83,126,546
9928,2003,Eddie Robinson,SF,26,CHI,64,18,1355,21,11.5,0.531,0.044,0.2,6.3,10,8.2,7.7,2.3,0.7,13.2,12.9,1.2,1,2.2,0.076,-1.1,0.5,-0.6,0.5,155,315,0.492,3,14,0.214,152,301,0.505,0.497,51,63,0.81,76,124,200,66,62,13,52,120,364
9929,2003,Glenn Robinson,SF,30,ATL,69,68,2591,38,16.7,0.519,0.211,0.245,3.9,15.7,10,15.5,1.9,0.7,15.2,28.8,1,1.9,2.9,0.055,0.3,-1.3,-1,0.7,539,1248,0.432,90,263,0.342,449,985,0.456,0.468,268,306,0.876,86,371,457,205,91,26,248,183,1436
9930,2003,Rodney Rogers,PF,31,NJN,68,0,1303,19,11.7,0.483,0.29,0.198,5.4,17.7,11.5,13.8,2,1.8,15.5,20.3,-0.1,2.5,2.3,0.086,-2,1.4,-0.6,0.5,183,455,0.402,44,132,0.333,139,323,0.43,0.451,68,90,0.756,61,202,263,107,50,31,91,192,478
9931,2003,Sean Rooks,C,33,LAC,70,38,1344,19,7.7,0.46,0.003,0.195,4.5,13.7,9.1,8.2,1.3,2.3,17,13.1,-0.4,0.8,0.4,0.015,-4,0.7,-3.4,-0.5,125,297,0.421,0,1,0,125,296,0.422,0.421,47,58,0.81,53,163,216,69,34,44,66,174,297
9932,2003,Jalen Rose,SF,30,CHI,82,82,3351,41,14.9,0.508,0.227,0.295,2.3,9.2,5.8,21.1,1.1,0.5,13.7,27.4,2.5,1.1,3.6,0.052,1.4,-2.2,-0.8,1,642,1583,0.406,133,359,0.37,509,1224,0.416,0.448,399,467,0.854,68,283,351,395,72,23,285,271,1816
9933,2003,Malik Rose,PF,28,SAS,79,13,1933,24,16.1,0.538,0.008,0.486,9.3,20.5,15.2,11,1.6,1.4,18.2,22.4,1.9,3.3,5.2,0.13,-1.5,1.2,-0.2,0.9,289,630,0.459,2,5,0.4,287,625,0.459,0.46,242,306,0.791,148,358,506,124,57,40,170,206,822
9934,2003,Guy Rucker,PF,25,GSW,3,0,4,1,7.8,0,0,0,0,26.3,13.3,32.3,0,0,0,0,0,0,0,0.117,-4.1,-1.1,-5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
9935,2003,Kareem Rush,PG,22,LAL,76,0,872,11,5.8,0.447,0.279,0.094,3.3,8.9,6.1,11.7,0.6,0.9,19.9,16.1,-0.9,0.3,-0.6,-0.033,-4.6,-2.6,-7.2,-1.1,96,244,0.393,19,68,0.279,77,176,0.438,0.432,16,23,0.696,26,68,94,68,10,11,63,71,227
9936,2003,Bryon Russell,SF,32,WAS,70,23,1388,20,9.1,0.468,0.458,0.225,3.7,14.1,8.9,8.2,2.7,0.4,14.1,13.3,0,1.6,1.5,0.052,-1.8,0.6,-1.2,0.3,108,306,0.353,46,140,0.329,62,166,0.373,0.428,53,69,0.768,43,165,208,72,70,7,55,130,315
9937,2003,Arvydas Sabonis,C,38,POR,78,1,1209,16,20.5,0.549,0.017,0.454,8.8,24.7,16.7,19.3,2.7,3.1,14.8,19.4,2.6,2.3,4.9,0.196,0.7,3.4,4.1,1.9,172,361,0.476,3,6,0.5,169,355,0.476,0.481,129,164,0.787,88,247,335,142,61,49,75,141,476
9938,2003,John Salmons,PG,23,PHI,64,1,504,8,9.5,0.502,0.267,0.302,3.7,10.2,6.9,14.3,1.8,0.9,18.1,14.3,0.2,0.4,0.6,0.058,-2.4,-0.7,-3,-0.1,48,116,0.414,10,31,0.323,38,85,0.447,0.457,26,35,0.743,16,43,59,47,17,6,29,53,132
9939,2003,Soumaila Samake,C,24,LAL,13,1,77,6,12.9,0.442,0,0.083,14.5,19.2,16.8,8,0,4.7,7.4,15.5,0.1,0.1,0.2,0.102,-2.7,-0.6,-3.3,0,10,24,0.417,0,0,0,10,24,0.417,0.417,2,2,1,10,13,23,4,0,5,2,13,22
9940,2003,Jamal Sampson,PF,19,MIL,5,0,8,2,8.4,0,0,0,14.6,14.7,14.6,16.3,6.6,0,0,11.6,0,0,0,-0.066,-5.3,3.9,-1.4,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,2,1,1,0,0,0,0
9941,2003,Pepe Sanchez,PG,25,DET,9,0,37,4,11,0,0,0,12.6,6.5,9.6,31.9,7.5,0,28.6,9.1,-0.1,0.1,0,0.042,-4,5.7,1.6,0,0,5,0,0,0,0,0,5,0,0,0,0,0,4,2,6,8,5,0,2,3,0
9942,2003,Jeryl Sasser,SG,23,ORL,75,4,1025,14,8.3,0.402,0.213,0.377,7,13.8,10.3,9.3,2.3,0.9,13.9,12.2,-0.2,0.9,0.8,0.036,-3.5,0.7,-2.7,-0.2,64,207,0.309,13,44,0.295,51,163,0.313,0.341,53,78,0.679,64,120,184,65,45,12,39,91,194
9943,2003,Kenny Satterfield,PG,21,TOT,39,6,502,13,4.8,0.34,0.153,0.137,3.6,6.6,5,23.1,2.1,0.3,18.1,21,-1.4,0.5,-1,-0.091,-6.2,-1.5,-7.7,-0.7,55,183,0.301,5,28,0.179,50,155,0.323,0.314,17,25,0.68,16,27,43,68,20,2,43,36,132
9946,2003,Predrag Savovic,SG,26,DEN,27,0,256,9,6,0.392,0.28,0.312,3.9,7.6,5.7,15.1,2.9,0.3,16.6,22,-0.5,0.3,-0.2,-0.04,-5.1,-1.1,-6.1,-0.3,29,93,0.312,4,26,0.154,25,67,0.373,0.333,21,29,0.724,9,16,25,22,14,1,21,33,83
9947,2003,Brian Scalabrine,PF,24,NJN,59,7,724,12,8.9,0.487,0.231,0.213,6.3,15.9,11.1,9.9,1.2,1.9,19.9,14.4,-0.1,1.2,1,0.068,-3.8,1.1,-2.6,-0.1,68,169,0.402,14,39,0.359,54,130,0.415,0.444,30,36,0.833,40,101,141,46,16,18,46,77,180
9948,2003,Ansu Sesay,SF,26,SEA,45,4,448,10,6.1,0.404,0,0.196,8.8,10.4,9.6,8.1,1.7,0.9,17.7,14.8,-0.4,0.4,-0.1,-0.007,-5,0,-5,-0.3,41,107,0.383,0,0,0,41,107,0.383,0.383,12,21,0.571,34,39,73,23,14,5,25,62,94
9949,2003,Brian Shaw,PG,36,LAL,72,0,900,13,10.2,0.467,0.418,0.057,2.5,12.5,7.4,17.3,1.8,1,16.8,15.9,-0.1,0.7,0.6,0.034,-2.3,-1.3,-3.7,-0.4,101,261,0.387,38,109,0.349,63,152,0.414,0.46,10,15,0.667,20,99,119,103,32,13,54,62,250
9950,2003,Paul Shirley,PF,25,ATL,2,0,5,3,-28,0,0,0,0,21.9,11.4,0,0,0,0,36.7,-0.1,0,-0.1,-0.823,-32.3,-12.6,-44.9,-0.1,0,4,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9951,2003,Bobby Simmons,SG,22,WAS,36,2,378,11,13,0.471,0.045,0.313,10.3,13.8,12,8.9,1.4,0.6,5.9,16.9,0.6,0.3,0.9,0.111,-1.1,-1.5,-2.6,-0.1,44,112,0.393,0,5,0,44,107,0.411,0.393,32,35,0.914,33,44,77,20,10,3,8,51,120
9952,2003,Brian Skinner,PF,26,PHI,77,9,1381,18,15.4,0.574,0,0.486,11.4,19.9,15.6,2.2,1.8,3,13.4,15.1,2.2,2,4.1,0.144,-1.4,0.1,-1.3,0.3,182,331,0.55,0,0,0,182,331,0.55,0.55,97,161,0.602,136,230,366,19,47,53,62,176,461
9953,2003,Reggie Slater,PF,32,MIN,26,0,141,5,19.2,0.58,0,0.9,14.9,10.2,12.5,4.7,2.2,0.5,11.4,25.3,0.4,0.1,0.5,0.186,1.4,-3.3,-1.9,0,27,50,0.54,0,0,0,27,50,0.54,0.54,27,45,0.6,18,13,31,4,6,1,9,31,81
9954,2003,Tamar Slay,SG,22,NJN,36,0,274,8,7.1,0.428,0.243,0.097,3.3,9.6,6.5,8.6,2.7,0.8,15.7,21,-0.5,0.5,0,-0.004,-5.2,-0.4,-5.6,-0.3,39,103,0.379,7,25,0.28,32,78,0.41,0.413,7,10,0.7,8,23,31,14,14,3,20,31,92
9955,2003,Charles Smith,SG,27,POR,3,0,13,4,5.9,0.434,0.25,1,0,0,0,11.4,4.1,0,14.8,24,0,0,0,0.007,-5.6,-4.4,-10,0,1,4,0.25,0,1,0,1,3,0.333,0.25,3,4,0.75,0,0,0,1,1,0,1,3,5
9956,2003,Joe Smith,SF,27,MIN,54,21,1117,21,14.3,0.524,0.006,0.399,11.6,15.7,13.7,5.1,0.7,3.5,10,17.4,1.9,1.2,3,0.131,-0.9,-0.1,-0.9,0.3,151,328,0.46,0,2,0,151,326,0.463,0.46,102,131,0.779,111,159,270,38,14,55,43,171,404
9957,2003,Steve Smith,SG,33,SAS,53,18,1032,19,12,0.528,0.405,0.392,2.5,8.4,5.6,10.9,1.4,0.6,11.2,17.3,1.4,1.1,2.5,0.117,-0.1,-0.9,-1,0.3,113,291,0.388,39,118,0.331,74,173,0.428,0.455,95,114,0.833,21,78,99,70,28,9,43,79,360
9958,2003,Eric Snow,PG,29,PHI,82,82,3108,38,15.6,0.546,0.04,0.474,2.6,8.8,5.7,27.6,2.2,0.3,16.7,16.8,5.7,2.7,8.4,0.13,1.1,-0.2,0.9,2.3,361,799,0.452,7,32,0.219,354,767,0.462,0.456,325,379,0.858,71,230,301,544,133,11,194,235,1054
9959,2003,Latrell Sprewell,SF,32,NYK,74,73,2859,39,14.3,0.497,0.319,0.193,1.8,10.1,5.9,19.7,1.9,0.6,12.3,22.6,1.6,1.6,3.2,0.054,1,-0.5,0.5,1.8,454,1127,0.403,134,360,0.372,320,767,0.417,0.462,173,218,0.794,45,240,285,332,102,22,172,134,1215
9960,2003,Jerry Stackhouse,SG,28,WAS,70,70,2747,39,18.7,0.528,0.204,0.431,2.6,8.5,5.6,21.7,1.3,0.8,11.9,27.9,5.1,1.4,6.5,0.114,2.8,-2.1,0.7,1.9,491,1201,0.409,71,245,0.29,420,956,0.439,0.438,455,518,0.878,61,197,258,316,65,28,193,130,1508
9961,2003,Vladimir Stepania,C,26,MIA,79,6,1594,20,13.6,0.454,0,0.314,14.9,25.6,20.1,2.7,1.5,2,12.4,16.4,0.3,2.6,2.9,0.089,-3.9,0.3,-3.5,-0.6,185,427,0.433,0,0,0,185,427,0.433,0.433,71,134,0.53,211,343,554,24,45,40,69,169,441
9962,2003,DeShawn Stevenson,SG,21,UTA,61,8,760,12,8.2,0.444,0.042,0.239,3.6,9.7,6.8,9.1,1.6,0.8,13.5,22,-0.7,0.6,-0.1,-0.009,-4.8,-1.9,-6.7,-0.9,114,284,0.401,4,12,0.333,110,272,0.404,0.408,47,68,0.691,22,63,85,40,22,8,49,57,279
9963,2003,Michael Stewart,PF,27,CLE,47,0,251,5,5.9,0.426,0,0.324,8.3,16.4,12.3,3.6,0.4,4.2,19.1,9,-0.1,0.2,0.1,0.014,-6.2,0,-6.2,-0.3,14,37,0.378,0,0,0,14,37,0.378,0.378,8,12,0.667,19,36,55,6,2,15,10,42,36
9964,2003,John Stockton,PG,40,UTA,82,82,2275,28,21,0.577,0.125,0.448,2.8,7.7,5.4,46.4,3.2,0.5,19.2,19.2,6.5,2.5,9,0.19,3.6,-1.5,2,2.3,309,640,0.483,29,80,0.363,280,560,0.5,0.505,237,287,0.826,51,150,201,629,137,16,182,184,884
9965,2003,Peja Stojakovic,SF,25,SAC,72,72,2450,34,19.6,0.6,0.393,0.255,2.8,14,8.7,9.4,1.5,0.1,8.1,22.5,6.9,3.3,10.1,0.199,4,-0.9,3.1,3.1,497,1034,0.481,155,406,0.382,342,628,0.545,0.556,231,264,0.875,61,336,397,141,72,5,101,143,1380
9966,2003,Damon Stoudamire,PG,29,POR,59,27,1315,22,12.1,0.46,0.275,0.161,3.7,10.6,7.1,24.5,1.6,0.3,15.6,18.5,0.6,1.1,1.6,0.059,-0.9,-1,-1.9,0,156,415,0.376,44,114,0.386,112,301,0.372,0.429,53,67,0.791,40,115,155,204,39,6,82,67,409
"[""9967",2003,Amar'e Stoudemire,PF,20,PHO,82,71,2570,31,16.2,0.53,0.012,0.583,10.9,20.9,15.9,5,1.3,2.5,15.3,21.5,2.6,3.6,6.2,0.116,-1.6,0.4,-1.1,0.6,392,830,0.472,2,10,0.2,390,820,0.476,0.473,320,484,0.661,250,471,721,78,62,87,189,269,1106
9968,2003,Erick Strickland,SG,29,IND,71,10,1275,18,13.5,0.547,0.421,0.229,2.1,10.5,6.4,27.2,1.6,0.4,19,18.3,1.4,1.3,2.7,0.101,0.4,-1.4,-1,0.3,163,380,0.429,62,160,0.388,101,220,0.459,0.511,70,87,0.805,23,122,145,209,38,7,98,111,458
9969,2003,Mark Strickland,SF,32,DAL,4,0,13,3,16.3,0.4,0,0,42.3,17,29.7,0,0,0,16.7,20.9,0,0,0,0.101,-2.7,-9.6,-12.4,0,2,5,0.4,0,0,0,2,5,0.4,0.4,0,0,0,5,2,7,0,0,0,1,1,4
9970,2003,Rod Strickland,PG,36,MIN,47,8,956,20,15.4,0.492,0.04,0.385,2.4,8.7,5.6,33.3,2.5,0.5,18.9,19,0.8,0.9,1.7,0.084,-1,-1.2,-2.2,0,120,278,0.432,1,11,0.091,119,267,0.446,0.433,79,107,0.738,20,75,95,215,46,6,76,55,320
9971,2003,Bruno Sundov,C,22,BOS,26,0,138,5,1.2,0.281,0.286,0.036,6.4,16.9,11.5,8.8,2.3,1.7,13.7,22.2,-0.6,0.2,-0.4,-0.139,-9.7,-0.5,-10.2,-0.3,14,56,0.25,4,16,0.25,10,40,0.25,0.286,0,2,0,8,20,28,7,6,3,9,24,32
9972,2003,Bob Sura,SG,29,GSW,55,0,1130,21,14.2,0.51,0.259,0.451,5.5,10.2,7.9,23.9,2,0.1,17.3,17.9,1.6,0.2,1.8,0.075,1.2,-1.9,-0.6,0.4,135,328,0.412,28,85,0.329,107,243,0.44,0.454,103,148,0.696,58,109,167,177,45,2,82,108,401
9973,2003,Stromile Swift,PF,23,MEM,67,26,1478,22,18,0.542,0.004,0.501,8.8,20.3,14.6,5,1.9,4.8,14.2,21.2,1.6,1.7,3.3,0.108,-1.9,1,-0.9,0.4,235,489,0.481,0,2,0,235,487,0.483,0.481,177,245,0.722,114,270,384,45,55,104,99,152,647
9974,2003,Wally Szczerbiak,SF,25,MIN,52,42,1836,35,17.3,0.567,0.199,0.237,3.4,11.3,7.4,12.2,1.3,0.9,9.8,22,3.8,1.3,5.2,0.135,2.4,-1,1.4,1.6,351,729,0.481,61,145,0.421,290,584,0.497,0.523,150,173,0.867,53,188,241,136,44,22,87,123,913
9975,2003,Maurice Taylor,PF,26,HOU,67,9,1377,21,11.5,0.472,0.004,0.258,8.1,11.7,10,8.8,0.9,1.1,14.4,23.3,-0.2,1.1,0.9,0.03,-3.2,-1.6,-4.8,-1,231,535,0.432,0,2,0,231,533,0.433,0.432,100,138,0.725,95,143,238,66,22,22,100,151,562
9976,2003,Jason Terry,PG,25,ATL,81,81,3081,38,18.2,0.549,0.378,0.256,1.4,8.6,5.2,34.8,2.2,0.3,16.4,22.6,6,1.4,7.4,0.116,3.7,-2.3,1.4,2.6,488,1141,0.428,160,431,0.371,328,710,0.462,0.498,259,292,0.887,37,242,279,600,126,14,249,175,1395
9977,2003,Etan Thomas,PF,24,WAS,38,0,513,14,15.8,0.55,0,0.758,16.1,22,19,1,0.8,3.4,16.6,18.2,0.7,0.6,1.3,0.125,-3,-2.6,-5.6,-0.5,61,124,0.492,0,0,0,61,124,0.492,0.492,60,94,0.638,70,95,165,3,8,23,33,66,182
9978,2003,Kenny Thomas,PF,25,TOT,66,42,1978,30,14.9,0.517,0,0.352,10.9,20.5,15.6,9.4,1.7,1.1,15.2,17.4,2.1,2.5,4.6,0.111,-0.7,0.9,0.2,1.1,260,559,0.465,0,0,0,260,559,0.465,0.465,147,197,0.746,185,344,529,112,62,28,116,169,667
9981,2003,Kurt Thomas,C,30,NYK,81,81,2577,32,16.7,0.511,0.003,0.179,7.1,22.2,14.5,11.3,1.7,2.8,11.1,22.4,2.3,3,5.4,0.1,-0.9,1.8,0.9,1.9,497,1028,0.483,2,3,0.667,495,1025,0.483,0.484,138,184,0.75,160,477,637,162,81,97,138,344,1134
9982,2003,Tim Thomas,SF,25,MIL,80,70,2358,29,14.3,0.527,0.285,0.2,4.8,14.6,9.7,7.3,1.6,1.5,11.6,22.6,1.9,1,2.9,0.06,-0.1,-1.9,-2,0,412,930,0.443,97,265,0.366,315,665,0.474,0.495,145,186,0.78,97,292,389,102,70,49,133,257,1066
9983,2003,Jamaal Tinsley,PG,24,IND,73,69,2237,31,13.4,0.468,0.299,0.201,3,9.9,6.5,38.7,2.9,0.6,24.1,16.1,0.6,3.1,3.7,0.079,-0.5,0.2,-0.3,1,220,556,0.396,46,166,0.277,174,390,0.446,0.437,80,112,0.714,58,202,260,548,125,18,192,201,566
9984,2003,Oscar Torres,SG,26,GSW,17,0,109,6,14.7,0.592,0.361,0.556,3,8.7,5.9,4.4,1.9,1.2,15.2,20.6,0.2,0,0.2,0.088,-0.1,-3.6,-3.7,0,16,36,0.444,7,13,0.538,9,23,0.391,0.542,14,20,0.7,3,9,12,3,4,2,8,9,53
9985,2003,Robert Traylor,C,25,NOH,69,0,851,12,15.3,0.486,0.013,0.371,14.6,21.3,17.9,9.7,2.8,3.1,16.1,17.6,0.7,1.7,2.4,0.133,-1.6,2.7,1.1,0.7,105,237,0.443,1,3,0.333,104,234,0.444,0.445,57,88,0.648,108,154,262,50,45,37,53,153,268
9986,2003,Gary Trent,SF,28,MIN,80,22,1222,15,15.9,0.549,0.005,0.26,10.1,16.7,13.5,10,1.4,1.4,12,18.3,2,1.3,3.3,0.128,0.1,-0.2,-0.1,0.6,208,389,0.535,0,2,0,208,387,0.537,0.535,60,101,0.594,106,185,291,77,32,23,59,142,476
9987,2003,Jeff Trepagnier,SG,23,DEN,8,0,97,12,17.5,0.522,0.2,0.175,9.2,10.1,9.6,12.2,4.3,0,15.7,23.4,0.1,0.2,0.2,0.105,0,0.3,0.3,0.1,17,40,0.425,4,8,0.5,13,32,0.406,0.475,7,7,1,8,8,16,6,8,0,8,5,45
9988,2003,Cezary Trybanski,C,23,MEM,15,0,86,6,-1.4,0.287,0,0.5,8,10.3,9.2,1.6,0,4.8,24.7,17,-0.4,0,-0.3,-0.186,-10.8,-1.2,-12,-0.2,5,20,0.25,0,0,0,5,20,0.25,0.25,4,10,0.4,6,8,14,1,0,6,8,13,14
9989,2003,Jake Tsakalidis,C,23,PHO,33,27,543,16,10.2,0.501,0,0.43,9.3,16.2,12.7,3.7,0.6,2.3,13.9,15.4,0.3,0.5,0.9,0.078,-3.4,-0.4,-3.8,-0.3,61,135,0.452,0,0,0,61,135,0.452,0.452,39,58,0.672,45,77,122,13,6,17,26,80,161
9990,2003,Nikoloz Tskitishvili,SF,19,DEN,81,16,1320,16,4.9,0.374,0.387,0.165,5.4,10.8,8,11.6,1.2,1.8,16.6,17,-2.3,1.3,-1,-0.035,-5.2,-0.1,-5.3,-1.1,115,393,0.293,37,152,0.243,78,241,0.324,0.34,48,65,0.738,64,117,181,91,31,29,84,136,315
9991,2003,Hedo Turkoglu,SF,23,SAC,67,11,1175,18,12,0.509,0.199,0.281,3.4,13.3,8.6,10.9,1.1,0.7,10.2,18.4,1.1,1.5,2.6,0.105,-1.7,-0.5,-2.2,-0.1,165,391,0.422,29,78,0.372,136,313,0.435,0.459,88,110,0.8,35,153,188,87,25,12,50,125,447
9992,2003,Nick Van,SG,31,DAL,73,1,2026,28,15.6,0.51,0.375,0.173,1.9,9.4,5.7,24.4,1.1,0.1,12.1,22.8,2.6,1.3,4,0.094,1.8,-2.1,-0.3,0.9,342,831,0.412,118,312,0.378,224,519,0.432,0.483,110,144,0.764,35,173,208,312,42,4,123,86,912
9993,2003,Keith Van,PF,27,PHI,74,73,2337,32,17.3,0.556,0.185,0.252,7.8,18.7,13.2,7.2,1.4,1,12.4,23.2,3.9,2.6,6.5,0.133,1.1,-1.1,0,1.2,459,952,0.482,65,176,0.369,394,776,0.508,0.516,193,240,0.804,159,365,524,93,63,30,150,251,1176
9994,2003,Jacque Vaughn,PG,27,ORL,80,48,1686,21,10.5,0.508,0.083,0.304,1.7,6.4,4,21.7,2,0.1,17.2,14.9,1.2,0.9,2,0.058,-2.3,-1.8,-4.1,-0.9,184,411,0.448,8,34,0.235,176,377,0.467,0.457,97,125,0.776,26,92,118,232,64,2,97,169,473
9995,2003,Jake Voskuhl,C,25,PHO,65,1,947,15,11.8,0.604,0,0.589,11.5,15.4,13.4,5.7,1,2.3,19,12,1.5,1,2.5,0.129,-1.1,0.9,-0.2,0.4,92,163,0.564,0,0,0,92,163,0.564,0.564,64,96,0.667,97,128,225,36,18,29,48,172,248
9996,2003,Dajuan Wagner,SG,19,CLE,47,24,1385,29,10.9,0.466,0.288,0.264,1.6,5.1,3.3,16.8,1.4,0.4,11.2,23.8,0.2,0.1,0.3,0.011,-1.1,-4.1,-5.2,-1.1,223,605,0.369,55,174,0.316,168,431,0.39,0.414,128,160,0.8,20,62,82,130,38,7,85,107,629
9997,2003,Antoine Walker,PF,26,BOS,78,78,3235,41,14.6,0.467,0.375,0.184,3.4,16.7,9.9,23.3,1.9,0.8,13.4,27.9,-1.6,4.2,2.6,0.039,0,0.4,0.3,1.9,603,1554,0.388,188,582,0.323,415,972,0.427,0.449,176,286,0.615,99,464,563,373,116,31,260,221,1570
9998,2003,Samaki Walker,C,26,LAL,67,39,1243,19,11.6,0.465,0.004,0.369,10.3,23.1,16.7,7.5,0.8,3.2,15,13.4,0.6,1.4,2.1,0.079,-3.4,0.8,-2.6,-0.2,115,274,0.42,0,1,0,115,273,0.421,0.42,66,101,0.653,115,253,368,64,20,55,56,143,296
9999,2003,Ben Wallace,C,28,DET,73,73,2873,39,17.2,0.486,0.014,0.432,11.9,34.9,23.2,6.9,2,5.9,14.5,10.2,2.7,7.9,10.6,0.176,-1.9,7,5.1,5.1,210,437,0.481,1,6,0.167,209,431,0.485,0.482,85,189,0.45,293,833,1126,120,104,230,88,179,506
