Index,Year,Player,Pos,Age,Tm,G,GS,MP,MPG,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
13577,2010,Mario Chalmers,PG,23,MIA,73,22,1807,25,10.7,0.519,0.52,0.242,1.6,7.1,4.4,21,2.7,0.5,19.7,16.3,0.3,2.4,2.7,0.072,-0.7,0.3,-0.4,0.7,182,454,0.401,75,236,0.318,107,218,0.491,0.483,82,110,0.745,25,110,135,246,91,12,123,175,521
13578,2010,Tyson Chandler,C,27,CHA,51,27,1163,23,12.5,0.643,0,0.826,12,21,16.6,2.2,0.8,3.9,26,14,0.9,2,2.9,0.12,-3.2,1.6,-1.6,0.1,109,190,0.574,0,0,0,109,190,0.574,0.574,115,157,0.732,114,206,320,16,17,55,91,138,333
13579,2010,Wilson Chandler,SG,22,NYK,65,64,2320,36,13.7,0.534,0.174,0.186,4.5,12.7,8.5,9.8,1,1.6,10.4,20.2,1.8,0.9,2.7,0.057,-1,-0.8,-1.8,0.1,412,860,0.479,40,150,0.267,372,710,0.524,0.502,129,160,0.806,93,255,348,138,46,49,108,184,993
13580,2010,Earl Clark,PF,22,PHO,51,0,383,8,8.5,0.42,0.033,0.238,5.6,12.3,9.1,7.8,0.9,2.4,12.1,21.9,-0.5,0.2,-0.3,-0.033,-5.8,-1.1,-6.9,-0.5,56,151,0.371,2,5,0.4,54,146,0.37,0.377,26,36,0.722,18,44,62,21,7,13,23,25,140
13581,2010,Jarron Collins,C,31,PHO,34,10,261,8,3.7,0.405,0,0.806,10.1,16.4,13.4,2.9,0.4,0.8,19.2,8.8,-0.1,0.1,0.1,0.01,-3.9,-0.3,-4.2,-0.1,12,31,0.387,0,0,0,12,31,0.387,0.387,10,25,0.4,22,40,62,6,2,3,10,42,34
13582,2010,Jason Collins,C,31,ATL,24,0,115,5,0.9,0.335,0.043,0.087,5,9.2,7.1,4.8,1.4,1.3,17.3,11.6,-0.2,0.1,-0.1,-0.044,-6.7,0,-6.7,-0.1,8,23,0.348,0,1,0,8,22,0.364,0.348,0,2,0,5,9,14,4,3,2,5,21,16
13583,2010,Mardy Collins,SG,25,LAC,43,0,470,11,5.7,0.404,0.133,0.164,3.2,9.2,6.2,14.1,2.5,0.2,18.9,16.3,-0.8,0.3,-0.5,-0.049,-5.7,-0.4,-6.2,-0.5,47,128,0.367,4,17,0.235,43,111,0.387,0.383,13,21,0.619,13,37,50,44,23,1,32,45,111
13584,2010,Darren Collison,PG,22,NOH,76,37,2109,28,16.5,0.546,0.146,0.221,2.2,8.6,5.3,32.9,1.9,0.1,18.9,23.1,1.9,1.1,2.9,0.067,0.2,-1.9,-1.7,0.2,376,789,0.477,46,115,0.4,330,674,0.49,0.506,148,174,0.851,41,151,192,432,78,4,202,92,946
13585,2010,Nick Collison,C,29,OKC,75,5,1557,21,13.1,0.616,0.013,0.346,11.5,16.7,14.2,3.7,1.2,2.3,15,12.1,2.6,2.2,4.7,0.146,-0.6,1.2,0.6,1,182,309,0.589,1,4,0.25,181,305,0.593,0.591,74,107,0.692,152,232,384,38,37,48,63,230,439
13586,2010,Mike Conley,PG,22,MEM,80,80,2569,32,13.9,0.526,0.255,0.225,1.4,7.3,4.3,24.8,2.2,0.4,15.7,18.4,2.6,1.3,4,0.074,0.7,-1.4,-0.7,0.8,369,830,0.445,82,212,0.387,287,618,0.464,0.494,139,187,0.743,30,161,191,425,109,12,170,178,959
13587,2010,Will Conroy,PG,27,HOU,5,0,36,7,-2.4,0.276,0.3,0.2,0,9.9,4.8,28,0,0,26.9,18.3,-0.2,0,-0.1,-0.192,-10.2,-3.8,-14,-0.1,3,10,0.3,0,3,0,3,7,0.429,0.3,0,2,0,0,3,3,7,0,0,4,5,6
13588,2010,Brian Cook,PF,29,HOU,15,0,44,3,2.4,0.403,0.391,0.304,2.5,21.6,11.7,3.7,0,3.3,18.7,32.2,-0.2,0,-0.2,-0.191,-11.4,-4.4,-15.8,-0.2,7,23,0.304,2,9,0.222,5,14,0.357,0.348,5,7,0.714,1,8,9,1,0,2,6,5,21
13589,2010,Daequan Cook,SG,22,MIA,45,3,691,15,7.5,0.422,0.498,0.099,1.5,12.3,7,9.8,1.1,1.2,8.3,19.6,-0.7,0.8,0.1,0.01,-3.4,-1.1,-4.5,-0.4,81,253,0.32,40,126,0.317,41,127,0.323,0.399,21,25,0.84,9,73,82,43,14,10,24,50,223
13590,2010,Jamal Crawford,SG,29,ATL,79,0,2460,31,18.4,0.573,0.386,0.285,1.6,8,4.8,16.1,1.3,0.4,9.9,25.8,5.6,1.7,7.3,0.143,3.5,-2.7,0.8,1.8,496,1105,0.449,163,427,0.382,333,678,0.491,0.523,270,315,0.857,34,167,201,238,61,12,137,132,1425
13591,2010,Dante Cunningham,PF,22,POR,63,2,707,11,14.3,0.517,0.009,0.224,9.4,18.7,14,3.3,1.9,2.5,6,16.8,0.9,1,1.9,0.129,-2.1,0.2,-1.9,0,106,214,0.495,0,2,0,106,212,0.5,0.495,31,48,0.646,54,106,160,14,24,22,15,97,243
13592,2010,Eddy Curry,C,27,NYK,7,0,62,9,-1.9,0.456,0,0.81,7.2,16.8,11.9,0,0,1.2,31.3,30.2,-0.4,0,-0.3,-0.258,-15.7,-7.3,-23,-0.3,8,21,0.381,0,0,0,8,21,0.381,0.381,10,17,0.588,4,9,13,0,0,1,13,13,26
13593,2010,JamesOn Curry,PG,24,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7,-0.2,-6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13594,2010,Stephen Curry,PG,21,GSW,80,77,2896,36,16.3,0.568,0.332,0.175,1.8,12,6.8,24.6,2.5,0.5,16.5,21.8,3,1.6,4.7,0.077,1.8,-0.7,1,2.2,528,1143,0.462,166,380,0.437,362,763,0.474,0.535,177,200,0.885,48,308,356,472,152,19,243,252,1399
13595,2010,Samuel Dalembert,C,28,PHI,82,80,2124,26,16.8,0.573,0,0.254,13.1,30.7,21.8,4.7,1,5.6,17.5,15.1,2.3,3,5.2,0.118,-2.3,1.9,-0.4,0.9,285,523,0.545,0,0,0,285,523,0.545,0.545,97,133,0.729,239,545,784,64,42,151,123,252,667
13596,2010,Erick Dampier,C,34,DAL,55,47,1280,23,14,0.637,0.014,0.474,11.6,24.1,17.9,3.5,0.6,4.5,19.2,11.4,1.8,2,3.7,0.14,-1.7,2.4,0.7,0.9,133,213,0.624,1,3,0.333,132,210,0.629,0.627,61,101,0.604,128,272,400,31,15,77,61,153,328
13597,2010,Marquis Daniels,SF,29,BOS,51,4,937,18,9.6,0.526,0.112,0.225,3.6,8.7,6.2,11.1,1.5,0.5,13.3,15.8,0.2,1,1.3,0.064,-2.5,-0.1,-2.5,-0.1,124,249,0.498,6,28,0.214,118,221,0.534,0.51,34,56,0.607,27,68,95,66,27,6,42,91,288
13598,2010,Baron Davis,PG,30,LAC,75,73,2523,34,17.4,0.501,0.292,0.287,2.4,9.9,6.1,39.6,2.6,1.3,15.6,24.3,2.5,2.1,4.5,0.086,2,-0.5,1.5,2.3,412,1015,0.406,82,296,0.277,330,719,0.459,0.446,239,291,0.821,52,214,266,598,126,43,211,210,1145
13599,2010,Glen Davis,PF,24,BOS,54,1,933,17,11.5,0.5,0.014,0.495,13.7,13.3,13.5,5.9,1.2,1.2,13.5,19.7,0.5,1.2,1.6,0.084,-2.5,-0.5,-3,-0.2,122,279,0.437,0,4,0,122,275,0.444,0.437,96,138,0.696,101,104,205,35,21,14,53,132,340
13600,2010,Paul Davis,PF,25,WAS,2,0,8,4,33.3,0.512,0,0.5,0,0,0,73.8,0,9.5,0,27.6,0,0,0,0.295,4.5,-9.2,-4.7,0,2,4,0.5,0,0,0,2,4,0.5,0.5,1,2,0.5,0,0,0,3,0,1,0,0,5
13601,2010,Ricky Davis,SF,30,LAC,36,2,499,14,8.5,0.504,0.294,0.217,2.3,11,6.6,12.3,1.1,0.4,15.6,16.8,-0.1,0.2,0.1,0.005,-3.4,-1.8,-5.1,-0.4,62,143,0.434,16,42,0.381,46,101,0.455,0.49,18,31,0.581,10,47,57,39,11,3,29,39,158
13602,2010,Austin Daye,SF,21,DET,69,4,915,13,12.8,0.546,0.322,0.19,4.2,19.8,11.5,6.3,1.5,2.4,13.1,18.5,0.6,0.7,1.3,0.067,-1.9,-0.8,-2.7,-0.2,137,295,0.464,29,95,0.305,108,200,0.54,0.514,46,56,0.821,34,140,174,34,25,26,48,114,349
13603,2010,Carlos Delfino,SF,27,MIL,75,66,2279,30,12.9,0.526,0.499,0.163,2.4,18,9.8,14,1.8,0.7,13.2,18,1.1,3.7,4.8,0.101,-0.1,1.8,1.6,2.1,299,732,0.408,134,365,0.367,165,367,0.45,0.5,93,119,0.782,51,343,394,202,80,21,119,138,825
13604,2010,Luol Deng,SF,24,CHI,70,69,2651,38,16.1,0.531,0.082,0.325,5.6,15.8,10.7,9.1,1.3,1.8,10.4,21.9,2.5,3.4,5.9,0.106,-0.6,0.7,0.2,1.4,473,1014,0.466,32,83,0.386,441,931,0.474,0.482,252,330,0.764,131,381,512,143,66,61,134,129,1230
13605,2010,DeMar DeRozan,SG,20,TOR,77,65,1664,22,12.5,0.554,0.031,0.379,4.8,10.9,7.9,4.9,1.3,0.8,9.4,18.1,2,0.3,2.3,0.066,-0.9,-1.9,-2.8,-0.3,255,512,0.498,4,16,0.25,251,496,0.506,0.502,148,194,0.763,66,157,223,53,43,18,62,176,662
13606,2010,Boris Diaw,PF,27,CHA,82,82,2906,35,12.8,0.552,0.266,0.19,5.5,11.9,8.8,18.9,1.1,1.6,17.5,16.2,2.4,3.8,6.2,0.103,0.3,1.6,1.9,2.9,373,773,0.483,66,206,0.32,307,567,0.541,0.525,113,147,0.769,131,293,424,325,60,57,178,219,925
13607,2010,Yakhouba Diawara,SG,27,MIA,6,2,44,7,-3.7,0.25,0.6,0,2.7,8,5.3,9.7,1.2,0,23.1,13.9,-0.2,0,-0.1,-0.124,-8,-0.9,-8.9,-0.1,2,10,0.2,1,6,0.167,1,4,0.25,0.25,0,0,0,1,3,4,3,1,0,3,8,5
13608,2010,Travis Diener,PG,27,TOT,9,0,51,6,7.6,0.255,0.7,0.4,0,6.8,3.4,21.8,4,0,0,10.5,0,0.1,0,0.019,-3.6,-0.3,-3.9,0,2,10,0.2,1,7,0.143,1,3,0.333,0.25,1,4,0.25,0,3,3,8,4,0,0,2,6
13611,2010,DeSagana Diop,C,28,CHA,27,0,262,10,7.8,0.485,0,0.31,11.2,18.5,15,2.9,1,4.4,26.7,8,-0.1,0.5,0.4,0.072,-5,3,-2,0,15,29,0.517,0,0,0,15,29,0.517,0.517,2,9,0.222,24,41,65,5,5,14,12,31,32
13612,2010,Keyon Dooling,PG,29,NJN,53,8,971,18,11.6,0.519,0.485,0.188,0.9,5.7,3.2,24,1.8,0,14.4,19.4,0.4,0.3,0.7,0.035,-0.4,-3.8,-4.2,-0.5,129,324,0.398,59,157,0.376,70,167,0.419,0.489,47,61,0.77,8,46,54,135,34,0,59,82,364
13613,2010,Joey Dorsey,PF,26,TOT,15,0,106,7,9.8,0.455,0,0.6,16.8,29.9,23.2,2.8,1.4,1.4,19.2,13.1,0,0.1,0.1,0.062,-5.7,-1.7,-7.4,-0.1,9,20,0.45,0,0,0,9,20,0.45,0.45,5,12,0.417,16,27,43,2,3,2,6,21,23
13616,2010,Toney Douglas,PG,23,NYK,56,12,1087,19,14.9,0.571,0.448,0.174,4.1,7.2,5.6,16.6,2,0.2,11.6,19.8,1.8,0.4,2.2,0.097,1.7,-2.4,-0.8,0.3,179,391,0.458,68,175,0.389,111,216,0.514,0.545,55,68,0.809,40,68,108,112,42,3,55,116,481
13617,2010,Chris Douglas-Roberts,SF,23,NJN,67,38,1730,26,11.5,0.512,0.094,0.274,2.9,10.7,6.6,9.5,1.7,0.8,13.1,19.6,-0.2,0.9,0.7,0.02,-2.9,-1.1,-4,-0.9,255,573,0.445,14,54,0.259,241,519,0.464,0.457,133,157,0.847,45,153,198,93,55,19,97,101,657
13618,2010,Goran Dragic,PG,23,PHO,80,2,1442,18,14.8,0.566,0.383,0.324,3.2,9.8,6.7,24.1,1.7,0.4,18.3,21.1,2,0.8,2.8,0.094,1.6,-1.2,0.4,0.9,222,491,0.452,74,188,0.394,148,303,0.488,0.527,117,159,0.736,38,133,171,241,48,8,126,131,635
13619,2010,Jared Dudley,SF,24,PHO,82,1,1991,24,13.6,0.612,0.535,0.282,5.9,9.8,8,7.9,2,0.6,11,13.7,4,1.3,5.3,0.129,3.3,0.4,3.7,2.9,225,490,0.459,120,262,0.458,105,228,0.461,0.582,104,138,0.754,99,182,281,115,81,16,68,162,674
13620,2010,Chris Duhon,PG,27,NYK,67,59,2072,31,10.7,0.501,0.572,0.211,1.5,8.4,4.9,25.9,1.5,0.1,18.2,13.1,1.5,0.5,1.9,0.045,-0.9,-2,-2.9,-0.5,168,451,0.373,90,258,0.349,78,193,0.404,0.472,68,95,0.716,28,150,178,378,59,3,110,83,494
13621,2010,Tim Duncan,C,33,SAS,78,77,2438,31,24.7,0.56,0.01,0.346,10.8,26.8,18.9,17.8,1,3.5,10.1,26,6.4,4.5,10.9,0.215,2.4,3.2,5.6,4.7,561,1082,0.518,2,11,0.182,559,1071,0.522,0.519,271,374,0.725,221,567,788,246,45,117,140,152,1395
13622,2010,Mike Dunleavy,SF,29,IND,67,15,1486,22,13.1,0.531,0.423,0.283,1.8,15.6,8.7,11.3,1.3,0.7,10.3,20.7,0.8,1.5,2.3,0.075,-0.9,-1,-1.9,0,229,558,0.41,75,236,0.318,154,322,0.478,0.478,133,158,0.842,25,211,236,103,38,15,72,105,666
13623,2010,Kevin Durant,SF,21,OKC,82,82,3239,40,26.2,0.607,0.21,0.504,3.8,17.9,11,13.5,1.8,1.9,11.7,32,11.1,5,16.1,0.238,4.9,0.2,5.1,5.8,794,1668,0.476,128,351,0.365,666,1317,0.506,0.514,756,840,0.9,105,518,623,231,112,84,271,171,2472
13624,2010,Wayne Ellington,SG,22,MIN,76,1,1384,18,9.6,0.527,0.362,0.156,2.6,10.4,6.4,8.3,0.7,0.3,13.4,17.4,0.3,0.1,0.4,0.014,-2.1,-2.6,-4.8,-1,190,448,0.424,64,162,0.395,126,286,0.441,0.496,61,70,0.871,33,126,159,74,20,5,74,72,505
13625,2010,Monta Ellis,SG,24,GSW,64,64,2647,41,16.7,0.517,0.162,0.276,1.9,9,5.4,21.2,2.6,0.7,13.4,29.5,0,1.3,1.3,0.023,-0.1,-1.4,-1.5,0.3,631,1406,0.449,77,228,0.338,554,1178,0.47,0.476,292,388,0.753,47,210,257,340,143,25,244,189,1631
13626,2010,Francisco Elson,C,33,TOT,12,0,66,6,5.5,0.349,0,0.333,10,14.5,12.1,4.3,0.8,0,5.5,12.5,0,0.1,0,0.022,-6,-0.8,-6.8,-0.1,5,15,0.333,0,0,0,5,15,0.333,0.333,2,5,0.4,6,8,14,2,1,0,1,7,12
13629,2010,Maurice Evans,SF,31,ATL,79,5,1317,17,12.2,0.539,0.43,0.155,5.2,8.5,6.8,5.5,1.4,1,4.5,15.4,2.1,1.1,3.1,0.114,0.7,-1.4,-0.7,0.4,175,393,0.445,57,169,0.337,118,224,0.527,0.518,46,61,0.754,59,95,154,48,34,17,20,125,453
13630,2010,Reggie Evans,PF,29,TOR,28,1,311,11,11.4,0.498,0,0.87,11.7,27.7,19.9,3.7,2.3,1,18.7,17.2,-0.1,0.3,0.2,0.033,-4.1,-0.8,-4.9,-0.2,34,69,0.493,0,0,0,34,69,0.493,0.493,27,60,0.45,30,75,105,8,14,4,22,44,95
13631,2010,Tyreke Evans,SG,20,SAC,72,72,2677,37,18.2,0.529,0.121,0.399,2.8,13.6,8.1,26.1,2.1,0.7,13.6,26.2,3.3,2.1,5.4,0.097,1.6,0,1.6,2.5,533,1165,0.458,36,141,0.255,497,1024,0.485,0.473,348,465,0.748,66,314,380,414,109,26,216,204,1450
13632,2010,Jordan Farmar,PG,23,LAL,82,0,1474,18,12.3,0.535,0.445,0.165,1.1,8.8,5,13.4,1.8,0.6,11.5,19,1,1.8,2.8,0.093,-0.5,-1,-1.4,0.2,224,515,0.435,86,229,0.376,138,286,0.483,0.518,57,85,0.671,14,117,131,127,52,11,72,109,591
13633,2010,Raymond Felton,PG,25,CHA,80,80,2643,33,15.2,0.525,0.184,0.204,2.5,10.5,6.6,29.5,2.5,0.7,15.4,19.2,2.5,4,6.5,0.118,0.5,1.1,1.6,2.4,388,846,0.459,60,156,0.385,328,690,0.475,0.494,132,173,0.763,53,235,288,446,123,22,168,172,968
13634,2010,Rudy Fernandez,SG,24,POR,62,2,1441,23,13.1,0.54,0.629,0.232,3,11.2,7,13.8,2.4,0.6,13.4,17.7,1.4,1.6,3,0.101,1.5,0.3,1.8,1.4,160,423,0.378,98,266,0.368,62,157,0.395,0.494,85,98,0.867,35,129,164,127,62,11,72,87,503
13635,2010,Kyrylo Fesenko,C,23,UTA,49,5,408,8,9.7,0.533,0.011,0.6,9.8,16.1,13.1,5.3,0.8,3.7,16.7,15.8,0.1,0.5,0.6,0.07,-3.6,0.6,-2.9,-0.1,52,95,0.547,0,1,0,52,94,0.553,0.547,24,57,0.421,33,57,90,15,6,19,24,78,128
13636,2010,Michael Finley,SF,36,TOT,46,7,709,15,9,0.53,0.446,0.082,1,10.7,6,9.2,0.7,0.6,9.9,13.8,0.3,0.7,1,0.066,-1.9,-0.7,-2.6,-0.1,81,184,0.44,32,82,0.39,49,102,0.48,0.527,8,15,0.533,6,65,71,43,10,6,21,33,202
13639,2010,Derek Fisher,PG,35,LAL,82,82,2227,27,9.3,0.499,0.401,0.237,1.3,7.2,4.3,12.9,2.1,0.3,11.2,14,1.2,2.7,3.9,0.085,-1.2,0.4,-0.8,0.7,212,558,0.38,78,224,0.348,134,334,0.401,0.45,113,132,0.856,25,145,170,201,90,9,78,202,615
13640,2010,Jonny Flynn,PG,20,MIN,81,81,2339,29,13,0.511,0.226,0.284,1.1,8.1,4.6,24.7,1.8,0.1,17.9,24.2,-0.6,0.7,0.1,0.002,-1.2,-2.5,-3.6,-1,397,952,0.417,77,215,0.358,320,737,0.434,0.457,223,270,0.826,24,167,191,356,82,2,233,98,1094
13641,2010,T.J. Ford,PG,26,IND,47,32,1189,25,13.4,0.507,0.12,0.323,3.7,10,6.8,24.8,1.8,0.7,15.9,21,0.3,1.1,1.4,0.058,-1.5,-0.3,-1.8,0.1,186,418,0.445,8,50,0.16,178,368,0.484,0.455,104,135,0.77,41,108,149,180,44,11,90,102,484
13642,2010,Jeff Foster,C,33,IND,16,3,255,16,9.6,0.49,0.022,0.196,14.4,20.3,17.3,12.1,0.6,1.1,21.9,11.1,0.2,0.3,0.4,0.085,-2.6,1.3,-1.3,0,22,46,0.478,0,1,0,22,45,0.489,0.478,5,9,0.556,34,47,81,21,3,4,14,45,49
13643,2010,Randy Foye,PG,26,WAS,70,38,1667,24,13.2,0.516,0.294,0.234,1.1,8,4.5,22.6,1,0.5,12.1,21.1,1.6,0.7,2.2,0.064,0.1,-2.6,-2.5,-0.2,256,619,0.414,63,182,0.346,193,437,0.442,0.464,129,145,0.89,16,114,130,228,33,10,94,123,704
13644,2010,Channing Frye,C,26,PHO,81,41,2190,27,15,0.598,0.558,0.172,3.6,17.6,11,7.4,1.5,2.4,8.8,16.7,4.3,2.2,6.4,0.141,2.8,0.9,3.7,3.2,317,703,0.451,172,392,0.439,145,311,0.466,0.573,98,121,0.81,66,361,427,113,64,74,73,263,904
13645,2010,Dan Gadzuric,C,31,MIL,32,6,314,10,10.5,0.44,0,0.281,13.1,20.5,16.6,6,1.5,3.3,13,16.6,-0.1,0.6,0.5,0.077,-4.5,2.2,-2.4,0,39,89,0.438,0,0,0,39,89,0.438,0.438,10,25,0.4,38,54,92,12,9,13,15,63,88
13646,2010,Sundiata Gaines,PG,23,UTA,32,0,217,7,17.3,0.518,0.317,0.561,3.4,12.2,7.9,28,2.8,0,12,24,0.3,0.3,0.5,0.121,1.2,-1.1,0.1,0.1,38,82,0.463,7,26,0.269,31,56,0.554,0.506,23,46,0.5,6,23,29,39,12,0,14,17,106
13647,2010,Danilo Gallinari,SF,21,NYK,81,74,2747,34,14.8,0.575,0.526,0.331,2.6,14,8.2,7.6,1.4,1.6,9.4,19.3,4.1,1.5,5.6,0.098,1.3,-1,0.2,1.6,392,927,0.423,186,488,0.381,206,439,0.469,0.523,251,307,0.818,65,333,398,135,75,58,110,191,1221
13648,2010,Francisco Garcia,SG,28,SAC,25,4,575,23,12.4,0.55,0.335,0.097,2.2,11.1,6.6,12.1,0.9,2.4,10.3,15.7,0.6,0.3,1,0.081,-0.7,-0.4,-1.1,0.1,82,176,0.466,23,59,0.39,59,117,0.504,0.531,15,17,0.882,11,55,66,45,10,19,21,49,202
13649,2010,Kevin Garnett,PF,33,BOS,69,69,2060,30,19.4,0.569,0.006,0.286,4.8,24.8,15.1,15.7,1.7,2.2,10.4,22.1,3.6,3.8,7.3,0.171,0,2.6,2.6,2.4,402,772,0.521,1,5,0.2,401,767,0.523,0.521,185,221,0.837,78,428,506,185,68,57,101,170,990
13650,2010,Marc Gasol,C,25,MEM,69,69,2469,36,19.3,0.617,0.002,0.578,9.8,20.5,15.1,10.2,1.4,3.4,14.2,16.9,5.9,2.5,8.4,0.164,2.1,2.3,4.3,3.9,378,651,0.581,0,1,0,378,650,0.582,0.581,252,376,0.67,208,432,640,165,69,109,135,254,1008
13651,2010,Pau Gasol,C,29,LAL,65,65,2403,37,22.9,0.593,0.006,0.429,11.4,22.7,17.1,15,0.8,3.5,12.5,21.4,6.8,4.2,11,0.22,2.4,3,5.4,4.5,452,844,0.536,0,5,0,452,839,0.539,0.536,286,362,0.79,243,491,734,218,37,113,143,152,1190
13652,2010,Rudy Gay,SF,23,MEM,80,80,3175,40,16.2,0.535,0.157,0.311,4.2,13.2,8.7,7.8,1.9,1.5,10.3,22.5,4,2.4,6.4,0.096,0.7,-0.2,0.4,1.9,600,1288,0.466,66,202,0.327,534,1086,0.492,0.491,301,400,0.753,115,357,472,153,118,64,169,201,1567
13653,2010,Alonzo Gee,SG,22,WAS,11,2,182,17,16.2,0.564,0.153,0.492,9.3,11.6,10.4,6.4,2,0.4,12.2,20.4,0.3,0.1,0.4,0.108,0.2,-1.6,-1.4,0,28,59,0.475,7,9,0.778,21,50,0.42,0.534,18,29,0.621,15,18,33,7,7,1,10,13,81
13654,2010,Devean George,SF,32,GSW,45,4,761,17,11.6,0.56,0.597,0.112,3,13.8,8.3,5.8,2.6,0.9,6.5,13,0.8,0.5,1.3,0.084,0,-0.6,-0.6,0.3,89,206,0.432,48,123,0.39,41,83,0.494,0.549,16,23,0.696,21,93,114,32,41,10,15,89,242
13655,2010,Daniel Gibson,PG,23,CLE,56,10,1068,19,11.3,0.613,0.556,0.183,1.5,6.4,4.1,9.8,1.2,0.5,11.1,14.2,1.6,1,2.6,0.117,0.8,-1.2,-0.4,0.4,125,268,0.466,71,149,0.477,54,119,0.454,0.599,34,49,0.694,13,60,73,70,25,7,36,79,355
13656,2010,Taj Gibson,PF,24,CHI,82,70,2204,27,13.8,0.521,0,0.278,11.6,19.2,15.4,5,1.2,3.6,13.9,16.7,1.2,3.5,4.7,0.103,-2.3,1.8,-0.6,0.8,311,629,0.494,0,0,0,311,629,0.494,0.494,113,175,0.646,226,385,611,70,50,104,114,282,735
13657,2010,J.R. Giddens,SF,24,TOT,32,1,239,7,9.2,0.492,0.167,0.383,7.7,17.2,12.5,8.2,1.9,0.6,19.5,16.7,-0.1,0.3,0.1,0.021,-4.4,-0.2,-4.7,-0.2,28,60,0.467,0,10,0,28,50,0.56,0.467,13,23,0.565,16,35,51,13,9,2,17,29,69
13660,2010,Trey Gilder,SF,25,MEM,2,0,5,3,30.9,1,0,0,0,23.4,11.7,0,10.3,0,0,8.8,0,0,0,0.336,3.8,3.8,7.6,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,2
13661,2010,Manu Ginobili,SG,32,SAS,75,21,2150,29,22.5,0.584,0.388,0.393,3.8,11.6,7.7,28.2,2.5,0.8,12.7,25.8,6.5,3.2,9.7,0.216,5.6,0.7,6.3,4.5,398,903,0.441,132,350,0.377,266,553,0.481,0.514,309,355,0.87,68,216,284,370,103,24,154,154,1237
13662,2010,Ryan Gomes,SF,27,MIN,76,64,2210,29,12.1,0.528,0.272,0.172,3.8,14,8.8,8.8,1.4,0.5,10.8,17.4,1.5,0.9,2.4,0.052,-0.8,-0.9,-1.7,0.2,327,732,0.447,74,199,0.372,253,533,0.475,0.497,104,126,0.825,76,272,348,124,62,16,95,155,832
13663,2010,Drew Gooden,C-PF,28,TOT,70,33,1755,25,16.9,0.547,0.013,0.359,13.7,21.9,17.8,4.4,1.2,2.5,13.4,21,2.3,2.2,4.4,0.121,-1.6,-0.3,-1.9,0,288,602,0.478,1,8,0.125,287,594,0.483,0.479,186,216,0.861,207,335,542,47,41,58,108,194,763
13666,2010,Ben Gordon,SG,26,DET,62,17,1730,28,14,0.534,0.335,0.329,1.7,7,4.2,16.7,1.5,0.3,12.9,24.5,1.8,0.4,2.1,0.059,1,-3.1,-2.1,-0.1,291,699,0.416,75,234,0.321,216,465,0.465,0.47,198,230,0.861,26,93,119,166,49,6,118,147,855
13667,2010,Eric Gordon,SG,21,LAC,62,60,2229,36,14.1,0.571,0.409,0.381,1.3,7.1,4.2,13.8,1.6,0.5,13.6,21.5,2.3,0.9,3.2,0.069,1.3,-1.7,-0.5,0.9,352,784,0.449,119,321,0.371,233,463,0.503,0.525,222,299,0.742,25,135,160,186,69,14,144,96,1045
13668,2010,Marcin Gortat,C,25,ORL,81,0,1088,13,13.9,0.563,0.013,0.33,11.5,24.3,18.1,2.4,0.8,4.8,15,13,1.2,2.2,3.4,0.151,-3,2.5,-0.5,0.4,121,227,0.533,0,3,0,121,224,0.54,0.533,51,75,0.68,104,237,341,17,17,70,46,138,293
13669,2010,Joey Graham,SF,27,DEN,63,18,759,12,10.6,0.568,0.064,0.361,6,12.7,9.3,4.5,1.5,0.7,15.5,16.2,0.5,0.6,1.1,0.072,-2.5,-1.1,-3.6,-0.3,105,202,0.52,2,13,0.154,103,189,0.545,0.525,54,73,0.74,39,84,123,22,23,7,43,104,266
13670,2010,Stephen Graham,SG,27,CHA,70,8,804,11,11.2,0.551,0.208,0.271,3.7,16.3,10.1,5,1.3,1,11.8,17.6,0.4,1.2,1.6,0.094,-3.1,-0.6,-3.7,-0.3,119,240,0.496,16,50,0.32,103,190,0.542,0.529,42,65,0.646,24,111,135,23,20,10,36,94,296
13671,2010,Danny Granger,SF,26,IND,62,62,2278,37,19.8,0.564,0.385,0.376,3.2,13.3,8.2,13.6,2,1.6,10.6,28.7,3.5,2.7,6.2,0.131,3.1,-0.4,2.7,2.7,488,1139,0.428,158,438,0.361,330,701,0.471,0.498,363,428,0.848,67,275,342,171,94,51,157,183,1497
13672,2010,Aaron Gray,C,25,TOT,32,0,311,10,16.6,0.551,0,0.341,16.7,23.1,19.8,10.6,1.5,2.7,16,16.4,0.5,0.4,0.9,0.142,-0.6,1.3,0.7,0.2,42,82,0.512,0,0,0,42,82,0.512,0.512,20,28,0.714,45,61,106,22,9,11,18,54,104
